TESTID,WellID,DepthMD,DepthTVDSS,Temp,GR,Resist_deep,Resist_medium,Resist_short,Density ,Neutron,FluidType,Subblock,Thickness,Reservior,RFT
1903,Well79,2993.9,2468.421108,101.4,82.9295,19.2919,2.4458,19.354,0.221777,0.752941,O,F,0.68,c1,OTHER
1904,Well79,3067,2530.408135,104.83,86.8633,32.9228,2.3426,32.429,0.185493,0.512997,O,F,1.7,c1,NORMAL
1905,Well79,3074.5,2536.770596,105.23,76.7203,16.1319,2.4423,15.9245,0.193367,0.554701,O,F,0.42,c1,OTHER
1906,Well79,3081,2542.284734,106.08,81.2213,26.9273,2.3872,27.2026,0.187951,0.533916,O,F,1.36,c1,OTHER
1907,Well79,3084,2544.829738,106.52,67.9761,43.2207,2.4775,43.4253,0.131998,0.446419,O,F,0.76,c1,NORMAL
1910,Well79,3138,2590.631141,111.94,75.143,15.0945,2.4574,14.8781,0.164517,0.675004,W,F,,c2,OTHER
1911,Well79,3148.5,2599.538793,112.06,75.3177,16.453,2.5185,16.0664,0.151229,0.661794,W,F,,c2,OTHER
1914,Well79,3175,2622.011421,112.48,79.7963,15.123,2.4975,15.0047,0.157138,0.775362,O,F,0.42,c2,OTHER
1916,Well79,3217.2,2657.741873,113.78,82.0596,33.7856,2.4121,33.0997,0.16445,0.598704,O,F,0.59,c2,NORMAL
1920,Well79,3293,2721.922304,116.29,84.6064,46.9256,2.3321,45.4699,0.177889,0.403421,O,F,0.93,c2,NORMAL
1923,Well79,3450.5,2855.223745,119.8,81.7543,33.151,2.4041,32.8362,0.150653,0.531729,O,F,1.61,c2,NORMAL
1924,Well79,3466.5,2868.762621,119.4,84.0332,43.0681,2.4253,43.0583,0.112767,0.459607,O,F,1.27,c2,NORMAL
1926,Well79,3517.4,2911.845055,122,75.7638,14.8181,2.5172,14.4248,0.136556,0.5247,O,F,,c2,OTHER
1928,Well79,3554.2,2942.989655,122.77,82.0527,21.983,2.5039,21.9389,0.127363,0.605211,O,F,,c2,OTHER
1931,Well80,1993.8,1850.583854,89.24,63.6167,7.1898,7.6216,8.6698,2.4504,0.180001,W,E,,b2,OTHER
1933,Well80,2241.1,2033.758429,94.96,50.5229,1.7994,1.9573,2.3499,2.213,0.231578,W,E,6.36,b3,NORMAL
1936,Well80,2602.4,2301.185094,104.4,74.4564,17.8194,18.1183,18.8423,2.5386,0.180519,W,E,,f,OTHER
1937,Well80,2710.1,2380.947743,107.12,54.0728,12.3159,12.3896,12.6723,2.4332,0.169194,W,E,0.89,c1,OTHER
1938,Well80,2716.6,2385.760947,107.88,50.9104,17.687,18.0475,19.0537,2.4469,0.174677,W,E,0.74,c1,OTHER
1939,Well80,2828.3,2468.454005,109.72,40.9923,9.8533,10.2567,11.5215,2.3106,0.20105,W,E,1.92,c2,NORMAL
1942,Well80,2865.3,2495.786957,105.88,50.0453,36.1773,35.4085,35.2508,2.5849,0.069559,W,E,,c2,OTHER
1943,Well80,2930.1,2543.630512,112.23,72.1332,18.4984,18.66,19.3652,2.4943,0.127284,W,E,,c2,OTHER
1944,Well80,2935.7,2547.765599,112.89,65.9288,20.331,20.3744,20.7684,2.5648,0.145407,W,E,,c2,OTHER
1945,Well80,2987.8,2586.24668,114.24,50.2462,25.841,26.1656,27.4425,2.4157,0.204173,O,E,1.18,c2,OTHER
1946,Well80,3055,2635.863055,115.96,73.5949,13.0738,13.2361,13.8413,2.536,0.205634,O,E,,c2,OTHER
1947,Well80,3060.2,2639.702749,116.29,80.2261,9.2338,9.2343,9.5268,2.5843,0.15718,O,E,,c2,OTHER
1948,Well80,3112.4,2678.288223,117.36,52.1757,20.1744,20.0199,20.4385,2.443,0.141526,O,E,,c2,OTHER
1951,Well80,3145.6,2702.866718,117.85,88.2419,19.7295,19.8083,20.0378,2.5542,0.170305,O?,E,,c2,OTHER
1954,Well80,3204,2746.096074,119.59,44.5736,10.4913,11.0007,12.7077,2.3671,0.146683,W,E,7.33,c3,NORMAL
1956,Well80,3218.5,2756.825874,119.66,48.1091,25.4567,25.0778,25.1551,2.4965,0.129186,W,E,,c3,OTHER
1957,Well80,3230.6,2765.783599,120.02,59.9564,21.6111,21.3518,21.6614,2.4859,0.13877,O?,E,0.81,c3,OTHER
1958,Well80,3238,2771.263751,120.12,38.7793,57.176,60.0203,66.4603,2.335,0.145405,O,E,2.59,c3,NORMAL
1959,Well80,3284.1,2805.396176,122.23,46.8084,24.405,25.2409,27.3847,2.4274,0.15558,O,E,1.33,c3,OTHER
1962,Well80,3370,2869.004299,123.6,27.479,52.7504,46.3324,42.1073,2.607,0.08247,W,E,,c3,OTHER
1964,Well80,3383.2,2878.775078,123.45,45.2945,25.7647,26.3905,28.0376,2.487,0.11667,O,E,,c3,OTHER
1965,Well80,3384.8,2879.959415,122.56,48.349,26.8523,27.9038,30.2331,2.3561,0.143291,O,E,2.15,c3,NORMAL
1966,Well81,2486.1,1826.499596,90.21,90.0777,7.1118,2.3001,6.8655,0.2047,0.455415,W,L,1.19,b1,OTHER
1967,Well81,2487,1827.094522,90.03,94.563,6.1899,2.2629,6.0136,0.215113,0.57609,W,L,1.19,b1,NORMAL
1968,Well81,2972.5,2149.694438,98.71,76.095,9.0433,2.5112,8.8385,0.131812,0.643277,O,L,,b2,OTHER
1970,Well81,3277,2354.737107,102.3,79.246,15.4877,2.4057,15.541,0.168725,0.460795,O,L,4.61,b3,NORMAL
1971,Well81,3280,2356.695987,102.33,81.9733,15.3627,2.3931,15.385,0.192646,0.437117,O,L,4.61,b3,NORMAL
1972,Well81,3291.5,2364.121002,102.36,83.5395,13.9253,2.3165,13.7528,0.197054,0.344217,O,L,4.71,b3,NORMAL
1973,Well81,3294,2365.733988,102.37,81.0047,12.509,2.3539,12.4254,0.187519,0.453178,O,L,4.71,b3,NORMAL
1975,Well81,3298.2,2368.443804,102.64,81.8673,7.5751,2.4015,7.4667,0.15298,0.51202,O,L,1.81,b3,NORMAL
1976,Well81,3299,2368.959959,100.75,82.7659,9.1734,2.3452,9.1041,0.197347,0.485952,O,L,1.81,b3,NORMAL
1978,Well81,3311,2376.70228,101.8,83.5618,3.2618,2.3308,3.0859,0.170673,0.447962,W,L,5.92,b3,NORMAL
1979,Well81,3313,2377.992647,102.1,85.0186,2.9498,2.3387,2.8333,0.196654,0.434597,W,L,5.92,b3,NORMAL
1981,Well81,3340,2395.398429,104.41,90.4366,1.8193,2.2703,1.7319,0.211732,0.433279,W,L,13.16,b3,NORMAL
1983,Well81,3393,2428.210607,104.67,72.2489,4.6484,2.4546,4.391,0.140044,0.345624,W,L,10.36,b3,NORMAL
1984,Well81,3395,2429.41922,104.87,76.5079,5.1661,2.426,4.9028,0.133221,0.3234,W,L,10.36,b3,NORMAL
1985,Well81,3395.3,2429.600512,104.48,76.058,4.8192,2.4229,4.5657,0.124863,0.284746,W,L,10.36,b3,NORMAL
1986,Well81,3469,2475.427653,105.24,80.0875,3.6679,2.3367,3.4764,0.172155,0.437783,W,L,3.27,b3,NORMAL
1987,Well81,3480.5,2483.084891,104.85,81.3723,4.4975,2.3511,4.213,0.186902,0.500042,W,L,1.77,b4,NORMAL
