,TESTID,WellID,DepthMD,DepthTVDSS,Temp,GR,Resist_deep,Resist_medium,Resist_short,Density ,Neutron,FluidType,Subblock,Thickness,Reservior,RFT
1153,1645,69,2987.4,2603.922054,117.7,41.2428,42.8042,58.7946,9999.0,2.4077,9999.0,O,K,1.177734,c2,NORMAL
1154,1646,69,3021.0,2627.342101,118.1,33.5578,51.2196,65.6083,9999.0,2.4111,9999.0,O,K,2.102539,c2,NORMAL
1155,1647,69,3091.0,2675.8863969999998,121.9,39.8633,12.5476,16.6053,9999.0,2.4394,9999.0,O,K,0.888184,c2,OTHER
1156,1648,69,3231.1,2772.149789,124.9,40.6573,9.2777,9.3369,9999.0,2.4428,9999.0,O,K,1.244873,c2,NORMAL
1157,1649,69,3381.5,2876.283413,126.9,45.8162,9.8756,10.9418,9999.0,2.4638,9999.0,O,K,0.9033200000000001,c2,OTHER
1158,1650,69,3422.3,2904.554374,127.2,39.8785,11.8601,12.9302,9999.0,2.4394,9999.0,O,K,0.969482,c2,OTHER
1159,1651,69,3488.0,2949.9544370000003,128.9,24.978,11.8077,13.2817,9999.0,2.3747,9999.0,O,K,0.967041,c3,OTHER
1160,1652,69,3498.2,2957.006822,129.4,49.4115,16.2283,17.4685,9999.0,2.5354,9999.0,O,K,0.20776399999999998,c3,OTHER
1161,1653,69,3524.0,2975.027719,129.4,32.1048,22.7271,28.6308,9999.0,2.4301,9999.0,O,K,0.704346,c3,OTHER
1162,1654,69,3598.8,3026.931251,130.7,57.1853,32.0703,28.7118,9999.0,2.5691,9999.0,O?,K,9999.0,c3,OTHER
1163,1655,69,3606.7,3032.436153,131.7,82.0198,11.135,11.1538,9999.0,2.6193,9999.0,O,K,9999.0,c3,OTHER
1164,1656,69,3636.7,3053.674325,132.7,49.1437,19.4392,20.8801,9999.0,2.5341,9999.0,O,K,9999.0,c3,OTHER
1165,1657,69,3638.3,3054.811272,132.7,47.4513,20.3392,22.4755,9999.0,2.5256,9999.0,O,K,9999.0,c3,OTHER
1166,1658,69,3643.1,3058.272575,132.5,58.967,23.1816,26.8596,9999.0,2.5757,9999.0,O,K,9999.0,c3,OTHER
1167,1659,69,3647.8,3061.7280530000003,132.0,49.6681,19.9228,20.1936,9999.0,2.5367,9999.0,O,K,9999.0,c3,OTHER
1168,1660,69,3650.0,3063.34551,130.9,44.3103,25.7477,27.3733,9999.0,2.5087,9999.0,O,K,9999.0,c3,OTHER
1169,1661,70,2426.9,2177.997198,102.57,65.6357,22.6424,22.0287,23.0729,2.2931,0.246783,O,K,2.251953,c1,NORMAL
1170,1663,70,2561.1,2266.8495,104.69,42.8782,40.2878,38.9454,40.5274,2.2962,0.189842,O,K,4.042725,c1,NORMAL
1171,1666,70,2670.2,2339.241178,107.54,36.4364,35.8259,35.5516,36.9355,2.2607,0.203457,O,K,1.5234379999999998,c2,NORMAL
1172,1667,70,2674.7,2342.221203,107.6,34.2896,38.1987,37.9493,40.1138,2.2621,0.194044,O,K,1.3908690000000001,c2,NORMAL
1173,1669,70,2705.7,2362.750769,107.9,56.3968,35.8477,35.4073,36.7617,2.3736,0.195555,G,K,0.6621090000000001,c2,NORMAL
1174,1672,70,2738.6,2384.550396,109.15,48.0656,33.5734,33.3132,34.7455,2.3981,0.186844,O,K,0.9943850000000001,c2,NORMAL
1175,1673,70,2759.9,2398.673934,109.18,44.126999999999995,5.8355,6.1992,7.3998,2.3097,0.183469,W,K,5.307129,c2,NORMAL
1176,1675,70,2779.9,2411.930253,109.83,53.0844,25.1225,25.244,26.5133,2.4215,0.157039,O,K,0.463379,c2,NORMAL
1177,1678,70,2845.2,2455.29311,111.64,35.9888,85.3282,84.9388,89.0971,2.3041,0.192027,O,K,1.396973,c2,NORMAL
1178,1679,70,2856.6,2462.873045,111.56,35.4566,51.7165,51.6004,54.7029,2.326,0.166864,O,K,1.196777,c2,OTHER
1179,1681,70,2908.3,2497.2673449999998,113.35,49.8606,56.4608,55.8127,58.3885,2.4155,0.152294,O,K,0.665771,c2,NORMAL
1180,1684,70,2944.0,2521.0269350000003,114.31,61.3268,36.0256,35.7406,37.0736,2.4659,0.149728,O,K,0.266113,c2,NORMAL
1181,1685,70,3042.2,2586.324582,117.09,49.4338,29.0629,29.1405,30.6716,2.4274,0.147893,O,K,0.534424,c2,NORMAL
1182,1687,70,3208.1,2696.11332,120.67,37.2257,17.8017,18.753,21.6271,2.3242,0.16764600000000002,O,K,0.7905270000000001,c2,NORMAL
1183,1688,70,3214.1,2700.079776,120.74,44.2047,20.701999999999998,20.6955,21.7173,2.41,0.164321,O,K,0.45996099999999995,c2,NORMAL
1184,1693,70,3375.7,2807.493046,124.43,43.523999999999994,12.2829,12.4453,13.6081,2.4205,0.13622599999999999,O?,K,3.815918,c2,NORMAL
1185,1696,71,2512.4,2212.464627,97.79,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,K,0.917969,b4,OTHER
1186,1697,71,2512.5,2212.5352390000003,96.94,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,K,0.917969,b4,NORMAL
1187,1698,71,2711.8,2354.585436,101.57,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,K,0.8613280000000001,c1,OTHER
1188,1699,71,2737.9,2373.200901,103.89,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,K,0.990967,c1,OTHER
1189,1700,71,2826.3,2435.913475,105.1,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,K,6.168457,c2,NORMAL
1190,1701,71,2831.5,2439.606747,105.02,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O?,K,6.168457,c2,NORMAL
1191,1702,71,2848.1,2451.396807,104.75,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,K,2.709717,c2,NORMAL
1192,1703,71,2986.5,2551.211481,107.87,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,O,K,0.8579100000000001,c2,NORMAL
1193,1704,71,2989.0,2552.99995,107.64,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,W,K,1.929932,c2,NORMAL
1194,1706,72,2688.6,2324.630442,105.58,43.7176,58.5425,54.4437,52.5723,2.2125,0.18068800000000002,O,K,2.666748,c1,NORMAL
1195,1707,72,2779.4,2390.354259,108.28,54.074,44.3103,43.5233,43.0231,2.5557,0.11198399999999999,O,K,0.36230500000000004,c1,NORMAL
1196,1708,72,2782.4,2392.5285940000003,108.47,46.2425,20.0486,20.4117,20.7128,2.452,0.181477,O,K,0.362061,c1,OTHER
1197,1711,72,2807.0,2410.310692,108.87,43.6517,7.9244,8.2379,9.1391,2.3485,0.17118,O?,K,1.947754,c1,NORMAL
1198,1712,72,2821.0,2420.413144,109.06,49.7916,7.6738,7.9751,8.7848,2.3867,0.18440499999999999,W,K,1.008545,c1,NORMAL
1199,1713,72,2821.1,2420.485375,108.78,48.7088,7.8105,8.1244,8.9587,2.3837,0.177592,W,K,1.008545,c1,NORMAL
1200,1714,72,2886.4,2467.544166,111.3,60.4372,18.0384,18.415,19.2913,2.4883,0.152445,O,K,0.429932,c2,OTHER
1201,1717,72,2900.1,2477.374205,111.48,43.1596,8.5453,9.0616,10.2792,2.3977,0.126363,W,K,3.234619,c2,OTHER
1202,1718,72,2901.6,2478.4504859999997,111.49,54.9215,6.7011,7.2654,8.671,2.3546,0.156344,W,K,3.234619,c2,NORMAL
1203,1719,72,2904.2,2480.316041,111.55,86.1818,11.1967,12.1129,14.2488,2.5472,0.136938,W,K,0.431396,c2,NORMAL
1204,1721,72,2909.3,2483.983278,111.52,41.6247,7.6238,8.01,8.8497,2.3706,0.171879,W,K,0.863525,c2,NORMAL
1205,1726,72,3046.6,2583.6145460000002,114.85,59.1859,13.8818,14.5108,15.9497,2.5089,0.11845599999999999,O,K,0.579346,c2,OTHER
1206,1727,72,3059.6,2593.030935,115.14,50.1804,8.758,9.0925,10.1023,2.3232,0.127977,O?,K,1.520752,c2,NORMAL
1207,1730,72,3079.4,2607.371455,115.38,44.0157,24.9711,25.3338,26.0566,2.4955,0.153252,O,K,0.507324,c2,OTHER
1208,1731,72,3085.1,2611.482739,116.14,50.7944,7.9003,8.401,9.609,2.3771,0.178714,W,K,3.7583010000000003,c2,NORMAL
1209,1732,72,3087.2,2612.997422,116.05,52.2629,7.5624,7.916,8.7511,2.3884,0.178716,W,K,3.7583010000000003,c2,NORMAL
1210,1733,72,3088.8,2614.151467,115.93,40.0314,8.8727,9.2968,10.0882,2.4067,0.149203,W,K,3.7583010000000003,c2,NORMAL
1211,1734,72,3095.5,2618.9840280000003,116.1,59.0605,36.9282,37.7007,39.2762,2.3204,0.167594,O,K,1.44165,c2,NORMAL
1212,1735,72,3104.3,2625.3312730000002,116.28,55.7439,20.9099,21.5574,22.6974,2.4309,0.193359,O,K,0.8623049999999999,c2,OTHER
1213,1736,72,3115.3,2633.2227120000002,116.36,42.1802,48.4278,49.2436,51.12,2.3575,0.15746400000000002,O,K,2.149902,c2,NORMAL
1214,1737,72,3123.2,2638.876682,116.86,51.9562,40.1972,39.5634,38.5158,2.4238,0.190555,O,K,1.717285,c2,NORMAL
1215,1740,72,3158.1,2663.818436,117.41,44.0321,15.4093,14.5501,13.1455,2.3827,0.171815,O,K,1.428467,c2,NORMAL
1216,1742,72,3190.3,2686.843021,118.41,80.4932,11.6262,11.8192,12.0163,2.6109,0.121581,O,K,9999.0,c2,OTHER
1217,1743,72,3193.2,2688.917476,118.48,70.084,11.4764,11.3629,11.3804,2.5943,0.123723,W,K,9999.0,c2,OTHER
1218,1744,72,3197.2,2691.798438,118.54,64.5341,20.2911,20.3891,20.6378,2.6053,0.1382,W,K,9999.0,c2,OTHER
1219,1745,72,3219.0,2707.508996,119.32,95.9813,32.4579,33.1842,34.7493,2.4466,0.147516,W,K,1.4484860000000002,c2,OTHER
1220,1746,72,3226.2,2712.728291,119.46,76.9147,6.4423,6.487,6.9319,2.3857,0.154605,W,K,1.016357,c2,OTHER
1221,1747,72,3249.0,2729.332425,119.79,60.9098,15.9068,16.28,16.9512,2.5938,0.11487699999999999,W,K,9999.0,c2,OTHER
1222,1748,72,3276.6,2749.5453190000003,120.69,68.9113,15.6572,16.0754,16.9045,2.5823,0.135421,W,K,9999.0,c2,OTHER
1223,1749,72,3289.3,9999.0,120.78,91.2115,10.4611,10.8534,11.2297,2.575,0.133133,W,K,9999.0,c2,OTHER
1224,1750,72,3293.3,9999.0,120.82,72.5304,13.2418,13.5211,13.9519,2.5823,0.126322,W,K,9999.0,c2,OTHER
1225,1751,72,3312.0,9999.0,120.9,72.4139,10.4166,10.6252,11.209000000000001,2.5835,0.12468699999999999,W,K,9999.0,c2,OTHER
1226,1752,72,3317.2,9999.0,120.51,57.2345,31.9418,32.4075,32.1414,2.3899,0.147808,O,K,0.647461,c2,NORMAL
1227,1753,73,2771.9,2362.980982,107.26,66.2508,31.1832,31.7782,32.9378,2.5192,0.15819,O,K,9999.0,c1,NORMAL
1228,1754,73,2781.4,2370.726875,104.39,54.3182,50.5252,50.8036,53.5233,2.2795,0.218718,O,K,2.0354,c1,NORMAL
1229,1756,73,2887.5,2455.303452,110.18,44.9495,20.6986,21.1984,22.1041,2.4688,0.140531,O,K,0.9279790000000001,c1,OTHER
1230,1757,73,2907.2,2470.457178,110.48,50.1548,8.5877,8.9913,9.959,2.4031,0.15127000000000002,W,K,0.8349610000000001,c1,OTHER
1231,1759,73,2930.8,2488.1443059999997,110.86,40.9085,18.4108,19.1903,21.006999999999998,2.435,0.12954000000000002,O?,K,0.445801,c1,NORMAL
1232,1762,73,3118.0,2621.454525,116.01,54.4695,16.2137,16.8953,18.2533,2.4358,0.154377,O,K,0.918701,c2,OTHER
1233,1763,73,3152.8,2646.0650219999998,116.17,46.177,5.4216,5.5718,5.9535,2.3133,0.2078,W,K,1.131104,c2,NORMAL
1234,1765,73,3220.4,2694.057826,115.39,46.8272,29.9372,30.0223,30.869,2.5864,0.10541600000000001,O,K,0.35644499999999996,c2,OTHER
1235,1766,73,3237.0,2705.881663,119.17,54.6001,23.1168,23.6292,24.9815,2.4868,0.12716,O,K,0.569824,c2,NORMAL
1236,1767,73,3290.6,2744.091825,119.8,76.8912,35.8226,35.9299,37.1119,2.4171,0.153845,O,K,0.35693400000000003,c2,OTHER
1237,1769,73,3321.4,2766.042409,120.98,50.5219,26.1075,27.3609,29.6455,2.4174,0.149873,O,K,0.711914,c2,NORMAL
1238,1771,73,3366.3,2797.992389,119.32,46.8991,55.0848,54.5801,52.9239,2.319,0.128215,O,K,1.850098,c2,NORMAL
1239,1773,74,2870.8,2429.779035,106.69,68.2376,18.0688,18.9254,20.4353,2.5129,0.167787,O,K,9999.0,c1,OTHER
1240,1775,74,2978.6,2513.452511,111.03,54.4243,12.2196,12.7334,13.8965,2.3882,0.17764100000000002,O,K,1.116455,c1,OTHER
1241,1776,74,3007.3,2534.5194579999998,111.48,36.4998,7.6834,8.1619,9.1104,2.3546,0.182134,W,K,2.023926,c1,NORMAL
1242,1777,74,3007.5,2534.664097,112.75,38.7992,7.7714,8.2558,9.2278,2.3665,0.181835,W,K,2.023926,c1,NORMAL
1243,1778,74,3013.9,2539.292545,111.56,49.293,10.7698,11.2756,12.492,2.419,0.145743,O?,K,1.365479,c1,OTHER
1244,1779,74,3016.0,2540.8112539999997,111.98,53.227,7.3593,7.7852,8.7682,2.3648,0.180429,W,K,1.219482,c1,NORMAL
1245,1780,74,3090.9,2593.9757870000003,114.11,43.8904,15.1786,15.3271,15.9676,2.4387,0.131145,O,K,0.991943,c2,OTHER
1246,1783,74,3117.7,2612.91918,114.7,65.5395,10.6566,11.1387,11.9382,2.4345,0.154225,O?,K,0.705078,c2,OTHER
1247,1787,74,3253.9,2709.200577,118.72,51.0783,17.4328,18.4324,20.499000000000002,2.4807,0.12014000000000001,O,K,0.9213870000000001,c2,OTHER
1248,1788,74,3275.8,2724.65372,119.31,52.3053,7.1492,7.4106,8.1005,2.3793,0.176817,O?,K,0.913574,c2,OTHER
1249,1789,74,3277.3,2725.712154,119.47,48.5533,8.5269,8.7604,9.3623,2.3611,0.191624,O?,K,0.63208,c2,NORMAL
1250,1791,74,3328.9,2761.980621,120.53,42.8641,8.4306,8.8515,9.8597,2.386,0.161889,O?,K,2.037598,c2,NORMAL
1251,1794,74,3350.2,2776.943103,120.03,40.2154,10.4146,10.999,12.3001,2.4069,0.157447,O?,K,0.561768,c2,OTHER
1252,1796,75,2996.0,2452.368889,109.83,81.0952,14.0922,13.2936,13.5615,2.5526,0.21678200000000003,O?,E,2.247559,c1,OTHER
1253,1800,75,3057.8,2497.579791,111.43,50.4689,15.7655,15.0537,15.5217,2.4461,0.190107,O,E,0.438721,c1,OTHER
1254,1801,75,3067.5,2504.66988,112.19,62.1859,15.5701,15.1499,16.1567,2.5517,0.162209,O?,E,0.9501950000000001,c1,OTHER
1255,1803,75,3086.1,2518.256068,112.43,93.6645,15.0921,14.7454,15.3659,2.5844,0.169768,O?,E,9999.0,c1,NORMAL
1256,1804,75,3121.0,2543.734601,113.97,50.6062,29.3633,27.2982,27.7169,2.5831,0.09497,O,E,0.948975,c2,OTHER
1257,1809,75,3186.0,2591.222146,115.53,55.3917,11.9774,11.5569,12.1169,2.5104,0.158167,O,E,0.14624,c2,OTHER
1258,1810,75,3202.5,2603.281164,115.68,45.7469,37.4983,39.211999999999996,45.0007,2.5639999999999996,0.059024,O?,E,0.365234,c2,NORMAL
1259,1811,75,3220.5,2616.4364,115.58,64.5747,20.2463,19.430999999999997,20.1942,2.4811,0.160358,O,E,0.29248,c2,OTHER
1260,1812,75,3231.0,2624.111302,116.51,63.343999999999994,33.333,31.8207,32.5525,2.3934,0.169939,O,E,0.9501950000000001,c2,NORMAL
1261,1814,75,3245.0,2634.344505,116.66,80.5526,11.4576,11.0868,11.5536,2.5549,0.161631,9999,E,9999.0,c2,OTHER
1262,1815,75,3249.0,2637.267889,116.7,65.3901,10.6921,10.3507,10.7578,2.5373,0.201876,9999,E,9999.0,c2,OTHER
1263,1816,75,3253.1,2640.263762,116.74,74.2817,10.2729,10.013,10.6812,2.5389,0.15540299999999999,9999,E,9999.0,c2,OTHER
1264,1817,75,3260.6,2645.744016,116.84,65.3639,30.6433,29.2502,30.4326,2.6049,0.114348,O,E,0.5844729999999999,c2,NORMAL
1265,1818,75,3272.2,2654.2201440000003,116.78,56.3662,23.0538,22.2507,23.2736,2.4847,0.24328699999999998,9999,E,9999.0,c2,NORMAL
1266,1819,75,3285.0,2663.570934,117.32,78.1688,7.0734,6.8076,6.5831,2.5768,0.20488299999999998,9999,E,9999.0,c2,OTHER
1267,1820,75,3292.5,2669.049395,117.27,93.6091,5.8602,5.6113,5.7982,2.6521,0.203345,9999,E,9999.0,c2,OTHER
1268,1821,75,3307.8,2680.2274620000003,117.25,43.0199,19.4894,19.4662,20.6754,2.3905,0.15254,9999,E,0.365479,c2,NORMAL
1269,1822,76,1563.5,1330.430259,81.4,16.527,0.7888,0.9154,9999.0,2.0999,0.282926,W,K,9.00061,9999,NORMAL
1270,1823,76,2929.0,2488.143019,110.54,36.3019,6.9906,7.0066,0.084,2.4958,0.33875500000000003,O?,K,9999.0,c1,OTHER
1271,1824,76,2956.0,2508.398957,112.38,53.3579,36.6006,35.0226,0.3114,2.3267,0.213988,O,K,5.403076,c1,NORMAL
1272,1826,76,3194.0,2686.5728050000002,118.9,28.2136,33.7037,33.5629,0.0966,2.59,0.053696,9999,K,0.590332,c2,OTHER
1273,1829,76,3280.1,2747.094576,120.58,55.8451,21.2651,21.84,0.4217,2.4773,0.151166,O,K,0.46899399999999997,c2,OTHER
1274,1832,76,3442.2,2855.734027,124.03,49.5839,43.643,27.3208,0.348,2.3593,0.159867,O,K,1.60791,c2,NORMAL
1275,1833,76,3511.4,2902.09724,125.37,50.3003,21.3245,34.7836,0.3565,2.6131,0.171939,O,K,9999.0,c2,OTHER
1276,1834,76,3528.2,2913.356097,125.94,46.1965,27.5873,33.717,0.3082,2.3726,0.156839,O,K,1.6762700000000001,c2,OTHER
1277,1835,76,3635.6,2985.299969,127.95,43.3081,23.6633,8.0503,0.2742,2.4639,0.13508399999999998,O,K,0.40136700000000003,c2,OTHER
1278,1836,76,3647.0,2992.928936,128.02,34.8086,55.3919,28.4092,0.1742,2.319,0.159174,O,K,2.339111,c2,NORMAL
1279,1837,76,3679.0,3014.2932769999998,128.62,51.525,27.6518,9.793,0.3709,2.4031,0.132778,O,K,1.0668950000000001,c2,NORMAL
1280,1839,76,3755.6,3065.433873,131.03,46.7075,27.5753,28.1243,0.3142,2.5471,0.100766,9999,K,0.667725,c2,OTHER
1281,1840,76,3773.1,3077.117866,131.25,59.2556,18.8745,19.6029,0.4618,2.4883,0.12489000000000001,9999,K,0.200195,c2,OTHER
1282,1841,76,3787.3,3086.597434,131.29,35.8801,22.1709,35.5779,0.1868,2.7593,0.10303699999999999,9999,K,9999.0,c2,OTHER
1283,1842,76,3792.1,3089.801795,131.36,56.0941,22.4562,50.091,0.4246,2.469,0.131775,O,K,0.934326,c2,NORMAL
1284,1844,76,3806.2,3099.212431,132.18,41.1563,18.9801,27.4964,0.2489,2.4258,0.11404700000000001,O,K,0.600586,c2,OTHER
1285,1846,76,3821.4,3109.356664,132.42,53.9008,24.7007,25.2314,0.3988,2.5443,0.11627,9999,K,1.20166,c2,NORMAL
1286,1847,76,3828.7,3114.230837,132.9,50.2757,20.7981,21.2584,0.3562,2.4722,0.112613,O,K,0.86792,c2,OTHER
1287,1848,76,3841.2,3122.578919,132.98,37.0507,64.5409,63.2165,0.2006,2.4265,0.138067,O,K,1.402588,c2,NORMAL
1288,1849,76,3858.0,3133.800508,133.56,56.4202,18.3931,20.7011,0.4285,2.3829,0.176041,O,K,0.334229,c2,OTHER
1289,1850,76,3874.6,3144.891964,133.77,30.7119,82.339,102.7009,0.126,2.536,0.099031,9999,K,1.536865,c2,NORMAL
1290,1852,76,3902.0,3163.205054,134.14,61.3559,22.6291,22.6947,0.4865,2.5305,0.117666,9999,K,2.272949,c2,OTHER
1291,1855,76,3944.5,3191.6846600000003,135.6,45.8196,16.6587,29.0877,0.3038,2.477,0.11808699999999998,O,K,0.33666999999999997,c2,NORMAL
1292,1856,76,3967.5,3207.3521600000004,135.64,46.0641,18.1413,21.0381,0.3066,2.5403,0.100138,9999,K,1.1801760000000001,c2,OTHER
1293,1857,77,2422.0,2149.386057,99.84,45.7109,9.2895,9999.0,9.6571,2.332,0.221558,O?,K,3.5324709999999997,b4,OTHER
1294,1858,77,2831.1,2420.472385,110.25,56.2701,34.0922,9999.0,35.4958,2.2974,0.191018,O,K,0.9973139999999999,c1,OTHER
1295,1859,77,2842.0,2427.720786,111.27,45.7199,30.4401,9999.0,31.7759,2.2285,0.183059,O,K,1.662598,c1,NORMAL
1296,1860,77,2995.0,2529.511296,113.89,50.8676,7.6748,9999.0,8.6434,2.3666,0.19031800000000001,W,K,2.5942380000000003,c1,NORMAL
1297,1861,77,3009.6,2539.23224,114.09,43.1204,18.2448,9999.0,21.2076,2.5018,0.133694,W,K,0.06640599999999999,c1,NORMAL
1298,1862,77,3140.2,2626.352354,117.62,49.4183,7.6738,9999.0,9.267000000000001,2.3397,0.17881,W,K,3.539307,c2,OTHER
1299,1863,77,3223.4,2681.7749129999997,118.09,47.7927,19.7892,9999.0,21.7047,2.4076,0.138646,W,K,1.0668950000000001,c2,NORMAL
1300,1864,77,3224.5,2682.5082429999998,118.75,118.0274,9.2537,9999.0,9.8956,2.6645,0.19481700000000002,W,K,9999.0,c2,NORMAL
1301,1865,77,3267.0,2710.830129,119.4,47.1577,8.0402,9999.0,9.3097,2.352,0.174182,W,K,2.997314,c2,NORMAL
1302,1866,77,3276.0,2716.825409,119.62,43.8458,22.1725,9999.0,24.5393,2.4282,0.093788,W,K,0.532959,c2,OTHER
1303,1867,77,3355.0,2769.4563239999998,121.74,87.1205,9.6959,9999.0,11.1499,2.4455,0.192691,W,K,9999.0,c2,NORMAL
1304,1868,77,3423.0,2814.755653,123.48,79.3795,14.0583,9999.0,15.1233,9999.0,9999.0,W,K,9999.0,c2,OTHER
1305,1869,77,3638.2,2958.072279,126.97,84.2421,15.2513,9999.0,11.6563,9999.0,9999.0,W,K,9999.0,c2,OTHER
1306,1870,77,3688.0,2991.254364,127.11,86.5631,8.1966,9999.0,8.4448,9999.0,9999.0,W,K,9999.0,c2,OTHER
1307,1871,77,3721.6,3013.6446969999997,128.34,102.1519,8.475,9999.0,7.0892,9999.0,9999.0,W,K,9999.0,c2,NORMAL
1308,1872,77,3755.8,3036.427262,129.16,94.3466,12.4123,9999.0,8.5289,9999.0,9999.0,W,K,9999.0,c2,NORMAL
1309,1873,77,3767.0,3043.8859390000002,129.93,88.9578,14.1733,9999.0,11.4908,9999.0,9999.0,W,K,9999.0,c2,NORMAL
1310,1874,77,3792.2,3060.733965,130.09,64.7602,17.7719,9999.0,14.414000000000001,9999.0,9999.0,O?,K,0.201172,c2,NORMAL
1311,1875,77,3829.0,3085.564868,131.57,70.9227,20.2042,9999.0,21.1999,9999.0,9999.0,O,K,0.272217,c2,NORMAL
1312,1876,77,3892.0,3129.176782,131.71,72.5413,19.025,9999.0,14.4861,9999.0,9999.0,O?,K,0.141602,c2,OTHER
1313,1877,78,1159.0,1076.0260449999998,77.28,86.7871,0.6933,9999.0,0.6427,2.1571,0.253156,W,K,8.069702000000001,9999,NORMAL
1314,1878,78,1193.0,1109.085716,75.51,88.7709,0.6922,9999.0,0.6343,2.1474,0.294703,W,K,9.919189,9999,NORMAL
1315,1879,78,1196.0,1112.002467,77.87,78.9244,0.6114,9999.0,0.5726,2.1539,0.252163,W,K,9.919189,9999,NORMAL
1316,1880,78,1248.0,1162.558294,81.13,80.1292,0.6527,9999.0,0.5688,2.1324,0.268811,W,K,7.973511,9999,NORMAL
1317,1881,78,1435.0,1344.38656,82.03,46.5713,1.6678,9999.0,1.3188,2.129,0.283124,W,K,3.889771,a,NORMAL
1318,1882,78,2256.0,2066.247554,100.07,117.5274,2.4274,9999.0,2.4451,2.4443,0.396321,O?,K,2.052002,b4,OTHER
1319,1883,78,2584.5,2343.648773,108.27,117.5274,2.4274,9999.0,2.4451,2.4443,0.396321,O?,K,1.5161129999999998,c1,OTHER
1320,1884,78,2688.0,2424.540996,110.7,117.5274,2.4274,9999.0,2.4451,2.4443,0.396321,O,K,0.7768550000000001,c1,OTHER
1321,1885,78,2725.0,2453.289465,113.02,117.5274,2.4274,9999.0,2.4451,2.4443,0.396321,W,K,3.109619,c1,NORMAL
1322,1886,78,2894.0,2581.624948,116.23,117.5274,2.4274,9999.0,2.4451,2.4443,0.396321,O?,K,1.30835,c2,OTHER
1323,1887,78,3050.0,2688.725752,118.97,117.5274,2.4274,9999.0,2.4451,2.4443,0.396321,G,K,2.3603520000000002,c2,NORMAL
1324,1888,78,3197.0,2784.914248,119.89,117.5274,2.4274,9999.0,2.4451,2.4443,9999.0,O?,K,9999.0,c2,OTHER
1325,1889,78,3298.0,2851.0189170000003,122.87,117.5274,2.4274,9999.0,2.4451,2.4443,9999.0,O?,K,9999.0,c2,NORMAL
1326,1890,78,3301.0,2852.994624,123.09,117.5274,2.4274,9999.0,2.4451,2.4443,9999.0,G,K,6.320557,c2,NORMAL
1327,1891,78,3328.9,2871.3729710000002,123.8,117.5274,2.4274,9999.0,2.4451,2.4443,9999.0,W,K,9999.0,c2,OTHER
1328,1892,78,3344.0,2881.3254100000004,124.39,117.5274,2.4274,9999.0,2.4451,2.4443,9999.0,W,K,9999.0,c2,OTHER
1329,1893,78,3368.5,2897.510126,124.69,117.5274,2.4274,9999.0,2.4451,2.4443,9999.0,W,K,9999.0,c2,OTHER
1330,1894,78,3382.0,2906.6481120000003,124.89,117.5274,2.4274,9999.0,2.4451,2.4443,9999.0,W,K,9999.0,c2,NORMAL
1331,1895,78,3410.0,2925.8046480000003,124.78,117.5274,2.4274,9999.0,2.4451,2.4443,9999.0,W,K,9999.0,c2,NORMAL
1332,1896,78,3419.0,2932.0329850000003,126.15,117.5274,2.4274,9999.0,2.4451,2.4443,9999.0,W,K,9999.0,c2,NORMAL
1333,1897,78,3422.0,2934.109098,125.76,117.5274,2.4274,9999.0,2.4451,2.4443,9999.0,W,K,9999.0,c2,NORMAL
1334,1898,78,3425.0,2936.18521,125.84,117.5274,2.4274,9999.0,2.4451,2.4443,9999.0,W,K,0.343994,c2,NORMAL
1335,1899,78,3481.1,2974.6990539999997,126.4,117.5274,2.4274,9999.0,2.4451,2.4443,9999.0,W,K,0.823486,c2,NORMAL
1336,1900,78,3517.0,2999.331552,126.98,117.5274,2.4274,9999.0,2.4451,2.4443,9999.0,O?,K,9999.0,c2,NORMAL
1337,1902,79,2982.5,2458.7506120000003,101.56,79.8088,23.0498,2.4403,22.6786,0.18845599999999998,0.741123,O,F,0.68,c1,NORMAL
1338,1903,79,2993.9,2468.421108,101.4,82.9295,19.2919,2.4458,19.354,0.221777,0.752941,O,F,0.68,c1,OTHER
1339,1904,79,3067.0,2530.408135,104.83,86.8633,32.9228,2.3426,32.429,0.18549300000000002,0.512997,O,F,1.7,c1,NORMAL
1340,1905,79,3074.5,2536.7705960000003,105.23,76.7203,16.1319,2.4423,15.9245,0.193367,0.554701,O,F,0.42,c1,OTHER
1341,1906,79,3081.0,2542.284734,106.08,81.2213,26.9273,2.3872,27.2026,0.187951,0.533916,O,F,1.36,c1,OTHER
1342,1907,79,3084.0,2544.829738,106.52,67.9761,43.2207,2.4775,43.4253,0.131998,0.44641899999999995,O,F,0.76,c1,NORMAL
1343,1910,79,3138.0,2590.631141,111.94,75.143,15.0945,2.4574,14.8781,0.164517,0.675004,W,F,9999.0,c2,OTHER
